Item Code,Old Code,Description,UOM,Item Type,Forecasted,Manufacturer,Buisness Unit
1-10013-0,JM-S2490,YANKAUER SUCTION SET,Ea,MFG,Yes,,Medical Disposables/Classic
1-10111-0,JM-DP4470,DRAPE SHEET STR. 44X70,Ea,MFG,No,,Medical Disposables/Classic
1-10123-0,JM-FM-2,MASK FACE ANAESTHETIC TRANSP. SILICONE W/O HOOK #2 (SO31649),Ea,MFG,No,,Medical Disposables/Classic
1-10160-0,JM-P1324NW,"STERILIZATION WRAP BLUE 24X24"", N-WOVEN",Ea,MFG,Yes,,Medical Disposables/Classic
1-10155-0,JM-M44B,"PANTIES MEDIUM BLUE, DISPOSABLE",Ea,MFG,No,,Medical Disposables/Classic
1-12259-0,JM-P23831-1,PACK CESAR BIRTH ST.,Ea,MFG,No,,Medical Disposables/Classic
1-10928-0,EQ-ET-10-020,EQUITAMP REGULAR - 10 X 20 CM,Ea,TRD,Yes,EQUIMEDICAL  B.V.,Medical Disposables/Classic
1-10933-0,EQ-ETK-25-25,EQUITAMP KNITTED - 2.5 X 2.5 CM,Ea,TRD,Yes,EQUIMEDICAL  B.V.,Medical Disposables/Classic
1-11553-0,PS3850ULT,ULTIMATE SUCTION/IRRIGATION SET WITH DUAL SPIKE,Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-12406-0,JM-G2040-RM2,GOWN SURGICAL SMALL (S) REINFORCED WRAP AROUND ELASTIC CUFF W/ 2 ABSORBENT HAND TOWEL STER,Ea,MFG,No,,Medical Disposables/Classic
1-12416-0,JM-P1324NW-2,WRAP STERILIZATION SZ 24 X 24 INCH EXCLUSIVELY ONE STEP,Ea,MFG,No,,Medical Disposables/Classic
1-12434-0,JM-C3105B,SURGEON HOOD - BLUE WITH TIE,Ea,MFG,No,,Medical Disposables/Classic
1-12451-0,JM-C2103-V,,Ea,MFG,No,,Medical Disposables/Classic
1-12480-0,JM-S2407-NF,,Ea,MFG,Yes,,Medical Disposables/Classic
1-12481-0,JM-P2351-UAE,,Ea,MFG,No,,Medical Disposables/Classic
1-12299-0,JM-T4417-NG,"TRAY TRACHEOSTOMY CARE, STERILE",Ea,MFG,No,,Medical Disposables/Classic
1-12365-0,JM-DP3147-E,,Ea,MFG,No,,Medical Disposables/Classic
1-12400-0,JM-DP2030-2,DRAPE UTILITY SURGICAL 75 X 50CM (30 X 20 INCH) NON-ABSORBENT LINT FLUID RESIST WOVEN 2/PK STER,Ea,MFG,No,,Medical Disposables/Classic
1-11054-0,JM-ETP-107-90,"ENDOTRACHEAL TUBE WITH CUFF MURPHY, SIZE 9 CS/50",Ea,MFG,No,,Medical Disposables/Classic
1-11060-0,JM-EXP6030,PAPER FOR EXAMINATION COUCH 60-80cm x 30Yrds/RL (SP34014),Ea,MFG,Yes,,Medical Disposables/Classic
1-11077-0,JM-G2050B-HT,"GOWN SURGICAL LARGE SMS BLUE, CS/30 WITH 2 HAND TOWELS",Ea,MFG,No,,Medical Disposables/Classic
1-11090-0,JM-G2207,GOWN SURGICAL - REUSABLE SIZE: XXXX-LARGE,Ea,MFG,No,,Medical Disposables/Classic
1-11129-0,JM-P1324,"C.S. WRAP GREEN 24""X24"" (61X61CM)",Ea,MFG,No,,Medical Disposables/Classic
1-11175-0,JM-S2000,LISTER MEDICAL SISSOR (SP34110B),Ea,MFG,No,,Medical Disposables/Classic
1-11178-0,JM-S2412,IV GIVING SET PIGGIBACK VENTED 19G NEEDLE CS/50,Ea,MFG,No,,Medical Disposables/Classic
1-11199-0,JM-T3320,TRAY CUSTUM,Ea,MFG,No,,Medical Disposables/Classic
1-11222-0,JM-Y2002TM,"MASK TRACHEOSTOMY, VINYL PEDIATRIC",Ea,MFG,No,,Medical Disposables/Classic
1-11729-0,JM-G2060-RM2,"GOWN SURGICAL X-LARGE, REINFORCED, DISP. BLUE",Ea,MFG,No,,Medical Disposables/Classic
1-11827-0,JM-TH210-22,"TUBE, CHEST TUBE WITHOUT TROCAR 22, (SO31884D)",Ea,MFG,No,,Medical Disposables/Classic
2-10617-0,JM-UB2000S,"URINE DRAINAGE BAG, 2000ML, GRADUATED STERILE",Ea,MFG,No,,Medical Disposables/Classic
1-11829-0,JM-TH211-24,"THORACIC DRAINAGE CATHETER SIZE:24, CS\50",Ea,MFG,Yes,,Medical Disposables/Classic
1-12053-0,JM-SC1010,HYPERTONIC SODIUM CLORIDE DRESSING SIZE 10X10CM,Ea,MFG,No,,Medical Disposables/Classic
1-12091-0,JM-B84200-2,BLOOD LINE TUBING SET FOR GAMBRO,Ea,MFG,No,,Medical Disposables/Classic
1-11551-0,PS3710ULT,ULTIMATE VERESS NEEDLE 120MM,Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-11555-0,PS3860,INSERT ELECTRODE 3MM X 45CM - NEEDLE POINT,Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-11576-0,PS9CS34S,"ULTIMATE 34MM CIRCULAR STAPLER, DUAL SAFETY (5.0MM)",Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-11580-0,PS9LC60B,ULTIMATE 60MM LINEAR CUTTER STAPLER (3.8MM),Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-11594-0,PS9LSR30B,"ULTIMATE RELODING UNIT 30MM LINEAR STAPLER, W/INDICTOR 3.5MM",Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
2-10128-0,JM-FM-5,MASK FACE ANAESTHETIC TRANSP. SILICONE W/O HOOK#5,Ea,MFG,No,,Medical Disposables/Classic
2-10133-0,JM-FS001,"FACE SHIELD, PROTECT FACE, NOSE. MOUTH AND EYES",Ea,MFG,No,,Medical Disposables/Classic
2-10144-0,JM-G2101,GOWN ISOLATION - YELLOW,Ea,MFG,No,,Medical Disposables/Classic
2-10192-0,JM-SMASK,"MASK FLUID SHIELD with WRAP AROUND SPLASH GUARD VISOR, DISP.",Ea,MFG,No,,Medical Disposables/Classic
2-10289-0,JM-P5,ELECTRODE ECG MONITORING & TEST EFFORT ADULT 40MM,Ea,MFG,No,,Medical Disposables/Classic
2-10298-0,JM-8900-M750G-1,"Mask Nebulizer Set, Adult w/7FT.(2meter) Tube & Meas.Chamber",Ea,MFG,Yes,,Medical Disposables/Classic
2-10419-0,JM-ET-118-85,"ENDOTRACHEAL TUBE RNFRCD, ORAL/NASAL, CUFFED, Size:ID:8.5mm",Ea,MFG,No,,Medical Disposables/Classic
2-10468-0,JM-TH211-24,"THORACIC  DRAINAGE CATHETER SIZE:24, CS\50",Ea,MFG,Yes,,Medical Disposables/Classic
2-10590-0,JM-CF3420-5,"CATHETER FOLLEY, 2-WAY, SILICONE, 5-15mL, SIZE: 20 (SO31456)",Ea,MFG,Yes,,Medical Disposables/Classic
2-10641-0,JM-BT7510,"BANDAGE TUBULAR STRETCH, SIZE: 7.5cm x 10M",Ea,MFG,Yes,,Medical Disposables/Classic
2-10941-0,JM-AB0317,"I.V. Armboard, Cushion Padded, Washable - Size:8x25cm ADULT",Ea,MFG,No,,Medical Disposables/Classic
2-11108-0,JM-MDI1515,"Meter Dose Inhailer (MDI) Connector 15M/15F , Disposable",Ea,MFG,No,,Medical Disposables/Classic
2-10044-0,JM-WD5002-16,"WOUND DRAINAGE SET 400ML CAPACITY,W/TROCAR SIZE: FG. 16",Ea,MFG,Yes,,Medical Disposables/Classic
2-10049-0,JM-C2555,"FEEDING TUBE - SIZE 5 FR, 500/CS",Ea,MFG,Yes,,Medical Disposables/Classic
2-12221-0,JM-1218-S,"APPLICATOR TIP WELL-PADDED W/COTTON, DISPOSABLE 100/BX",Ea,MFG,No,,Medical Disposables/Classic
2-10039-0,JM-WD5002-10S,WOUND DRAINAGE SET SILICONE w/TROCAR SIZE: FG 10 (SO31985),Ea,MFG,No,,Medical Disposables/Classic
2-10426-0,JM-ETP-107-55,"ENDOTRACHEAL TUBE WITH CUFF MURPHY SIZE:5.5, CS\50",Ea,MFG,No,,Medical Disposables/Classic
2-10463-0,JM-TH211-12,"TROCAR THORACIC DRAINAGE CATHETER SIZE: 12, (SO31890C)",Ea,MFG,Yes,,Medical Disposables/Classic
2-10465-0,JM-TH211-16,"THORACIC  DRAINAGE CATHETER SIZE: 16,  CS\50",Ea,MFG,Yes,,Medical Disposables/Classic
2-10497-0,JM-Y2030D-1,"LARYNGEAL MASK, SIZE: 3.0, DISPOSABLE - STERILE",Ea,MFG,No,,Medical Disposables/Classic
2-10599-0,JM-T4416-16,"CLOSED URINARY DRAINAGE SYSTEM, w/100% SILICONE CATH. FR 16",Ea,MFG,Yes,,Medical Disposables/Classic
2-10688-0,JM-GB05450,"COTTON GAUZE BANDAGES SIZE 05x450cm, N/Sterile (SP34048B)",Ea,MFG,No,,Medical Disposables/Classic
2-10690-0,JM-GB3030-X2005,"Gauze Balls 30x30cm, 20 Threads,w/X-Ray, Sterile, 5ea/Pkt",Ea,MFG,Yes,,Medical Disposables/Classic
2-11052-0,JM-EP-SML,"Eye Protector, Small",Ea,MFG,No,,Medical Disposables/Classic
2-11093-0,JM-GB10450,"COTTON GAUZE BANDAGES SIZE 10x450cm, N/Sterile (SP34048B)",Ea,MFG,No,,Medical Disposables/Classic
2-12212-0,JM-DRF1010-HA,DRESSING HYDROCOLLOID WITH BORDERS SIZE 10 X10CM,Ea,MFG,No,,Medical Disposables/Classic
2-12251-0,JM-CF3406-3,"CATHETER FOLLEY 2-WAY, SILICONE, SZ:CH6;3-5ML",Ea,MFG,Yes,,Medical Disposables/Classic
2-11123-0,JM-P001-P,Pacifier Soother Premier,Ea,MFG,No,,Medical Disposables/Classic
2-11134-0,JM-P22001-A,HEMORROIDECTOMY PACK (#145220005),Ea,MFG,No,,Medical Disposables/Classic
2-11143-0,JM-P2548-SCI,"POUCH FOR PLASMA H2 O2 GAS STERILIZATION, 250 X 480MM",Ea,MFG,No,,Medical Disposables/Classic
2-11151-0,JM-PBLANKET075100-A,"BLANKET NEWBORN, WHITE, 100%COTTON SIZE: 75x100cm, (SP33339)",Ea,MFG,No,,Medical Disposables/Classic
2-11203-0,JM-T3341,"HAEMODIALYSIS PACK, STERILE (138250043)",Ea,MFG,No,,Medical Disposables/Classic
2-11744-0,JM-SP203,"SATURATION PROBE, FINGER TIP TWO TYPES for Pulse Oximeter",Ea,MFG,No,,Medical Disposables/Classic
2-11746-0,JM-T3317-DR1A,TRAY DRESSING STERILE,Ea,MFG,No,,Medical Disposables/Classic
2-12222-0,JM-BS200-A6,"BREATHING CIRCUIT W/NEOPUFF MACHINE, LGTH 1.5M",Ea,MFG,No,,Medical Disposables/Classic
2-12234-0,JM-IHBYE2,NCPAP HAT-NEONATE SZ:2 DISPOSABLE,Ea,MFG,No,,Medical Disposables/Classic
2-12244-0,JM-NIP-TERM,"NIPPLES-NEONATE STERILE, DISPOSABLE SZ-TERM",Ea,MFG,No,,Medical Disposables/Classic
4-12062-0,JM-DP412-FA,"FENESTRATED DRAPE, FABRIC REINFORCEMENT, 4x12"", STRL",Ea,MFG,No,,Medical Disposables/Classic
1-11514-0,PS3203,"SILICONE VESSEL LOOPS, MAXI, BLUE -",Ea,TRD,Yes,PURPLE SURGICAL INTERNAT.LTD.,Medical Disposables/Classic
1-11923-0,JF-DP1526,"DRAPE UTILITY SURGICAL, 26""X15"", TAPE, DSPSBL, STRL",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11941-0,JF-P23541-2,"SURGICAL, PACK ORTHOPEDIC V (HIP) STERILE",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11964-0,JF-Y1001,"NEBULIZER, LARGE VOLUME, HIGHFLOW, WITH ADJUSTABLE FIO2",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11967-0,JF-Y1002MB,"MASK NON-REBREATHING, W/RSRVOIR , OXYTUBING, PED.",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11621-0,VM-4420560,SPOT CHECK NASAL CANNULA,Ea,TRD,No,VIAMED LIMITED,Medical Equipment
1-11767-0,WN-601-012167,"NON-STERILE GAUZE SWABS, 10X10CM-12, 100EA/PKT",Ea,TRD,Yes,WINNER INDUSTRIES (SHENZEN) CO,Medical Disposables/Classic
1-11788-0,WN-603-002514,STERILE NON-WOVEN ADHSV WOUND DRSSNG 10X25CM INER SZ:5X20CM,Ea,TRD,Yes,WINNER INDUSTRIES (SHENZEN) CO,Medical Disposables/Classic
1-11789-0,WN-603-002516,"STERILE TRANSPARENT WOUND DRESSING 10X15CM, INNER SZ: 5X10CM",Ea,TRD,Yes,WINNER INDUSTRIES (SHENZEN) CO,Medical Disposables/Classic
1-11835-0,WN-601-012176,"STERILE GAUZE SWABS, 13 THREAD, 5X5CM-8PLY, 5EA/PKT",Ea,TRD,Yes,WINNER INDUSTRIES (SHENZEN) CO,Medical Disposables/Classic
1-11844-0,WN-601-013415,"GAUZE SWAB, 13THRD, X-RAY, UNFLD EDGE, 10X10CM-16PLY",Ea,TRD,Yes,WINNER INDUSTRIES (SHENZEN) CO,Medical Disposables/Classic
1-11886-0,JF-C2405,"CATHETER SUCTION, 05FR, w/FINGR TIP CTRL DSPBL, STRL",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11902-0,JF-C2555,"TUBE FEEDING, SZ 05 FR, DISPOSABLE, STERILE",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11988-0,JF-CF3416-30,CATHETER BALLOON FOLEY 16 FR 30ML 3-WAY SIL,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-11999-0,JF-G2000,APRON PLASTIC - PK/100,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12004-0,JF-KD750-B,BASIN EMESIS KIDNEY SHAPE 1000 ML,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12012-0,JF-S2495-B180F,TUBE CONNECTING FUNNEL END 5MM X 180 CM,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12165-0,JF-P23721,CYSTOSCOPY PACK I (STERILE),Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12305-0,JF-S2407,20DRP/ML WITH “Y” INJECTION I.V. SET,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12317-0,JF-8900-M750,"NEBULIZER SET W/MASK ADULT, T-CONN. MOUTH PC, 210CM TUBING",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12320-0,JF-C2408-1,"CATHETER SUCTION STRAIGHT,  CONT. VALVE, ROUND TIP: FR 8",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12326-0,JF-C2406RG,"CATHETER SUCTION GRADUATED, W/VACUM CONTROL, FR 06",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12329-0,JF-C2414RG,"CATHETER SUCTION GRADUATED, W/VACUM CONTROL, FR 14",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12396-0,VM-4420813,"VERSASTREAM VIAMED CO2 SAMPLING LINE, ORAL/NASAL, ADULT, SHORT-TERM, BOX OF 25",Ea,TRD,No,VIAMED LIMITED,Medical Equipment
1-12435-0,JF-S2490-5T,,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12518-0,VY-4559LEDS,"BATTERY CARTRIDGE, GREENLIGHT, STUBBY, BOX OF 1",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-12541-0,VY-73385-HEL,"STRAIGHT T-ADAPTER, BOX OF 10",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-12575-0,VY-AFRXKXXX,"CIRCUIT, ADULT LIMB-O 60"" HOSE, 2L BAG, BOX OF 15",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-12581-0,VY-BXXXXX29,"CIRCUIT BREATHING SET, PEDIATRIC",Ea,TRD,Yes,Vyaire Medical Inc,Medical Disposables/Classic
1-12601-0,VY-IN950012,"INFUSOR, PRESSURE, 3000 ML, NETTED,12/CS, BOX OF 12",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-12603-0,VY-M1003346,"FLTR UNI-FILTER JUNIOR, BOX OF 50",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-11918-0,JF-CF3416-5,CATHETER 2 WAY SILICONIZED 16 FR. 10 ML. STERILE,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12663-0,JF-B15450,"CREPE BANDAGES SIZE 15X450CM, WITH ONE CLIP CS/240",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12730-0,VY-4852VS,"ANESTHESIA FACE MASK, SMALL ADULT, AIR FILLED CUSHION, WHITE HOOK RING, WITH TOP VALVE SZ-5",Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-12649-0,VAC 9120-004,4 CANISTER TUBING KIT ( SILICONE ) FOR 2 LITERS CANISTER,Ea,TRD,Yes,VacSax Ltd,Medical Disposables/Classic
1-12679-0,JF-T3341,DRESSING CHANGE TRAY FOR CENTRAL LINE,Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12691-0,JF-C2409-10Y,"CLOSED SUCTION CATHETER PEDIA. WITH ET ADOPTER,10FR (72HRS)",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12695-0,JF-C2409-14-72T,"CLOSED SUCTION CATHETER ADULT, TRACHEOSTOMY CON,14FR (72HRS)",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12696-0,JF-C2409-6Y,"CLOSED SUCTION CATHETER NEONATE WITH ET ADOPTER, 6FR",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12703-0,JF-DRH1020,"SELF ADHERENT ABSORBENT SOFT SILICONE DRESSING - 10 X 20CM MINIMIZES PAIN TO THE PATIENT DURING DRESSING CHANGE. HIGHLY ABSORBENT PAD WITH SAFETAC DECREASES THE PERI-WOUND SKIN MACERATION CE APPROVED"" (99111159)",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12709-0,JF-DRH7575,DRESSING HYDROCELLULAR SIZE: 7.5X7.5CM (SO31594),Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12714-0,JF-P2351-NG,"PACK, O. B. SURGICAL, STERILE, 5/CS",Ea,TRD,Yes,Jamjoom Fullcare Corporation,Medical Disposables/Classic
1-12744-0,GN-350-000-101,"SMALL GENITCLIPS 20 CARTRIDGES PER BOX. 6 CLIPS PER CARTRIDGE., BOX OF 20",Ea,TRD,No,GENICON,Medical Equipment
1-12745-0,GN-350-000-102,"MEDIUM  GENITCLIPS 20 CARTRIDGES PER BOX. 6 CLIPS PER CARTRIDGE., BOX OF 20",Ea,TRD,No,GENICON,Medical Equipment
1-12747-0,GN-350-000-104,"LARGE  GENITCLIPS 20 CARTRIDGES PER BOX. 6 CLIPS PER CARTRIDGE., BOX OF 20",Ea,TRD,No,GENICON,Medical Equipment
1-12751-0,GN-550-000-008,"GENISTRONG EXTRA LARGE SPECIMEN RETRIEVAL BAG 14CM X 27 CM –  15MM SHAFT  –  2000 ML, BOX OF 10",Ea,TRD,No,GENICON,Medical Equipment
1-12758-0,GN-100-005-191,"5MM X 100MM GENISHIELD SHIELDED TIP TROCAR AND ONE CANNULA (THREADED), BOX OF 5",Ea,TRD,No,GENICON,Medical Equipment
1-12772-0,GN-210-010-151,"10MM X 100MM NATURA BLADELESS TROCAR WITH ONE CANNULA (THREADED), BOX OF 5",Ea,TRD,No,GENICON,Medical Equipment
1-12786-0,GN-210-010-251,"10MM X 150MM NATURA WITH ONE THREADED CANNULA, BOX OF 5",Ea,TRD,No,GENICON,Medical Equipment
1-12789-0,GN-210-015-251,"15MM X 150MM NATURA WITH ONE THREADED CANNULA, BOX OF 5",Ea,TRD,No,GENICON,Medical Equipment
1-12802-0,GN-520-063-910,"NANOKITCURVED METZENBAUM SCISSORS  3MM X 20 CM WITH 60MM CANNULA/ TROCAR SYSTEM, BOX OF 8",Ea,TRD,Yes,GENICON,Medical Disposables/Classic
1-12807-0,GN-FX-533-005-920,"GENISURGE DISPOSABLE MONOPOLAR GRASPER, FENESTRATED, 5MM X 33CM, RATCHETING, BOX OF 8",Ea,TRD,No,GENICON,Medical Equipment
5-10002-0,MN-SP5,BENEFUSION SP5 SYRINGE PUMP,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-10008-0,MN-DS5-S6,DOCKING STATION DS5 6 SLOTS STANDARD CONFIGURATION,Ea,TRD,No,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",Medical Equipment
5-10243-0,SH-040-000004-00,"PED DISPOSABLE NELLCOR SPO2 PROBE(MAX-P),3FT",Ea,TRD,No,Shenzhen Comen Medical Instruments Co.Ltd,Medical Equipment
1-13024-0,DIP-UCMCI-07,NOT ABSORBABLE COMPOSITE POLYPROPYLENE MESH. Ø 7 CM,Ea,TRD,Yes,DIPRO MEDICAL DEVICES S.r.l.,Medical Disposables/Classic
1-13154-0,JM-BR2/1,BAG SILICNE REBREATHING (ANTISTATIC/REUSABLE/AUTOCLV) 2 LTRS,Ea,MFG,No,,Medical Disposables/Classic
1-13178-0,ROM-TG100,"DIGITAL THERMOMETER, 60"""", RIGID PROBE, °C / °F SWITCHABLE, 1",Ea,TRD,No,Rossmax International Ltd,Retail
1-13186-0,ROM-N4,ACCESSORY PACK INCLU. N4 BOTTLE + MOUTH PIECE + ADULT MASK,Ea,TRD,No,Rossmax International Ltd,Retail
1-13187-0,ROM-N5,ACCESSORY PACK INCLU. N5 BOTTLE + MOUTH PIECE + ADULT MASK,Ea,TRD,No,Rossmax International Ltd,Retail
1-13214-0,MN-121-81705,"DISPOSABLE BLADELESS OPTICAL CROWN TROCAR SET, ADDITIONAL CANNULA",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
1-13221-0,MN-122-4A123,DISPOSABLE RIGHT ANGLE DISSECTING FORCEPS,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
1-12915-0,DIP-BM2535,"LOW DENSITY MEDIUM WEIGHT MESH. 25X35,5 CM",Ea,TRD,No,DIPRO MEDICAL DEVICES S.r.l.,Medical Equipment
1-12949-0,DIP-P3EM614,MACROPOROUS LIGHTWEIGHT MESH WITH HOLE. 6X14 CM,Ea,TRD,No,DIPRO MEDICAL DEVICES S.r.l.,Medical Equipment
1-12956-0,DIP-P3F510,LOW DENSITY MEDIUM WEIGHT MESH. 5X10 CM,Ea,TRD,No,DIPRO MEDICAL DEVICES S.r.l.,Medical Equipment
1-12969-0,DIP-TE9M3D,"LOW DENSITY MEDIUM WEIGHT 3D PLUG - MEDIUM SIZE. 3,1X2,9 (HXØ) CM",Ea,TRD,No,DIPRO MEDICAL DEVICES S.r.l.,Medical Equipment
5-10044-0,ROM-MJ701f,"2X60MEM.+GUEST, HRI(4 BAR), IHB, 3AVG., TIME AND DATE, MOVEMENT DETECTION, , CALIBRATION, PC LINK OPTION, ZIPPER BAG (D-010)",Ea,TRD,No,Rossmax International Ltd,Retail
5-10055-0,ROM-GA102,"DIGITAL, D-RING CUFF, SINGLE HEAD STETHOSCOPE, WITH CLIP DESIGN",Ea,TRD,No,Rossmax International Ltd,Retail
5-10056-0,ROM-GB102,"ANEROID, D-RING CUFF, SINGLE HEAD STETHOSCOPE",Ea,TRD,No,Rossmax International Ltd,Retail
5-10069-0,ROM-SA310,"SPO2, HR, ALARM SETTING AND OFF, SILENT MODE, 40,000 MEM., PULSE STRENGTH INDICATOR, PC LINK, LCD DISPLAY WITH BACKLIGHT",Ea,TRD,No,Rossmax International Ltd,Retail
5-10072-0,ROM-PC100,LENGTH : 90 CM WITH PLASTIC BAG PACKED,Ea,TRD,No,Rossmax International Ltd,Retail
5-10030-0,CAT-00-00000002,STAIR CLIMBING WHEELCHAIR CATERWIL GTS3,Ea,TRD,No,Caterwil LLC,
1-13243-0,MN-122-3A243,DISPOSABLE CLINCH GRASPING FORCEPS,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
1-12898-0,VY-8004231,HMEF MINI BOX OF 50 EACH,Ea,TRD,Yes,Vyaire BV,Medical Disposables/Classic
1-13300-0,JM-G2070-RM1A,"SURGICAL GOWN, SIZE:XX- LARGE, REINFORCED WITH HAND TOWEL",Ea,MFG,No,,Medical Disposables/Classic
1-13304-0,JM-DW3035,"NFLD NON WOVEN DRY WIPES, THERMALLY BONDED 30X35CM, 100PC/PK",Pkt,MFG,No,,Medical Disposables/Classic
5-10148-0,aX-200-400,"PATIENT MONITOR, 15.6""/17""/19"" TOUCH SCREEN, INCLUDING: ECG (V001) + SPO2 (V003) + NIBP + 2 TEMP AND WITH ALL ITS ACCESSORIES",Ea,TRD,No,Axcent Medical GMBH,Medical Equipment
5-10156-0,aX-402-091,LYRA X1 | TROLLEY WITH HUMIDIFIER AND CYLINDER MOUNT,Ea,TRD,No,Axcent Medical GMBH,Medical Equipment
5-10193-0,FZ-F-18.00,SUCTION PUMP 230V-50-60 HZ,Ea,TRD,No,Fazzini Srl,Medical Equipment
5-10130-0,BT-350E,BT-350LED FETAL MONITOR,Ea,TRD,No,Bistos Co Ltd.,Medical Equipment
5-10212-0,FZ-05.0017,FOOT SWITCH FOR SUCTION PUMP,Ea,TRD,No,Fazzini Srl,Medical Equipment
4-10034-0,MN-222-5T3213,"BOWEL  GRASPER,  FENESTRATED,SHORT Φ 5X360,  WITH  RATCHET",Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
5-10522-0,MN-999-030,MONOPOLAR  CABLE 3200MM,Ea,TRD,No,"HANGZHOU MINDRAY MEDICAL TECHNOLOGY CO, LTD (Hangzhou Optcla Medical Instrument Co. Ltd)",Medical Equipment
5-10275-0,DOL-90101137.T16.K5.E0.M1.M3.C1.Y3.W1,VIGOROUS 11 4 MOTORIZED HOSPITAL BED WITH SCISSOR,Ea,TRD,No,Dolsan Medikal Ekipmanlar İmalat Sanayii Ltd. STI,Medical Equipment
5-10278-0,DOL-90101204.T16.K5.Y3.W8,VIGOROUS 14 HOSPITAL BED WITH 4 CRANKS,Ea,TRD,No,Dolsan Medikal Ekipmanlar İmalat Sanayii Ltd. STI,Medical Equipment
5-10279-0,DOL-90101107.T19.K4.E0.M1.M3.Y3.W1,REBORN 2 4 MOTORIZED HOSPITAL BED WITH COLUMNS,Ea,TRD,No,Dolsan Medikal Ekipmanlar İmalat Sanayii Ltd. STI,Medical Equipment
5-10282-0,DOL-90101134.T4.B2.K1.W8,SIMPLE 1 2 MOTORIZED HOSPITAL BED,Ea,TRD,No,Dolsan Medikal Ekipmanlar İmalat Sanayii Ltd. STI,Medical Equipment
